0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0.6944283246994019,0.932961106300354,0.6161998510360718,0.8812981843948364,0.546934962272644,0.7582629919052124,0.530869722366333,0.6409796476364136,0.5865675210952759,0.5701953172683716,0.5890794992446899,0.580906093120575,0.5774291753768921,0.4286707043647766,0.5785109400749207,0.3369939625263214,0.5895369052886963,0.25682640075683594,0.6481133103370667,0.5871418118476868,0.6046382784843445,0.5248062610626221,0.5958589315414429,0.6464301943778992,0.610674262046814,0.7075641751289368,0.7059898376464844,0.6095685362815857,0.6623896956443787,0.569432258605957,0.6525592803955078,0.690118670463562,0.6672865152359009,0.7415857911109924,0.7652163505554199,0.6465815305709839,0.7171902060508728,0.6187801957130432,0.699370265007019,0.7047852277755737,0.708419680595398,0.7434436082839966,0
0.7004134058952332,0.9368996620178223,0.6191837787628174,0.883374810218811,0.5510494112968445,0.7646925449371338,0.5329733490943909,0.6506314277648926,0.5864829421043396,0.5797460675239563,0.597642719745636,0.5840904712677002,0.5837976932525635,0.4328991174697876,0.5807934403419495,0.3395629823207855,0.5870217680931091,0.2574463188648224,0.6563981771469116,0.5871482491493225,0.6076121926307678,0.5307378172874451,0.5986538529396057,0.6459921598434448,0.6134583353996277,0.7064383625984192,0.7130139470100403,0.6083775758743286,0.6632629632949829,0.5773131251335144,0.6532348394393921,0.6948047876358032,0.6675415635108948,0.7471717596054077,0.769782543182373,0.6452568173408508,0.7184621691703796,0.6312381625175476,0.7007321119308472,0.7126477956771851,0.7098214626312256,0.7496713399887085,0
0.6958983540534973,0.9392549991607666,0.6171337366104126,0.8825291395187378,0.548625648021698,0.7604885697364807,0.5310246348381042,0.645052433013916,0.5869230031967163,0.5741907954216003,0.5932775139808655,0.5816047191619873,0.5818420648574829,0.43072378635406494,0.5814234614372253,0.3387202322483063,0.5916046500205994,0.25837528705596924,0.6528161764144897,0.5865094065666199,0.6076522469520569,0.5292593240737915,0.5979288816452026,0.6522934436798096,0.6142510771751404,0.7076215744018555,0.7105590105056763,0.6093500852584839,0.6650038957595825,0.5790349841117859,0.6550830602645874,0.6976045966148376,0.6719096302986145,0.7405197620391846,0.769250214099884,0.6482183337211609,0.7211000323295593,0.6284443140029907,0.7030765414237976,0.7120035886764526,0.7136252522468567,0.7441249489784241,0
0.6976190805435181,0.9396568536758423,0.617918074131012,0.8842517137527466,0.5489292740821838,0.7619860172271729,0.5299167633056641,0.6470125317573547,0.5857565999031067,0.5806975364685059,0.5936861038208008,0.5824597477912903,0.582301914691925,0.43007633090019226,0.582264244556427,0.33863747119903564,0.5922678709030151,0.2581094205379486,0.6526529788970947,0.587782621383667,0.6077689528465271,0.5311293601989746,0.598564624786377,0.6518996357917786,0.6146001219749451,0.7083422541618347,0.7099606990814209,0.6103175282478333,0.6649692058563232,0.5785434246063232,0.6552762389183044,0.6960827112197876,0.671815037727356,0.7404980063438416,0.7684264183044434,0.6485066413879395,0.7219118475914001,0.6274470090866089,0.7031198740005493,0.7097728252410889,0.7126265168190002,0.7431896924972534,0
0.6982624530792236,0.9390839338302612,0.6183114051818848,0.8850390911102295,0.5484469532966614,0.7614344358444214,0.5297452211380005,0.6451767086982727,0.5866779088973999,0.5786972045898438,0.5939608812332153,0.5826781392097473,0.5823860168457031,0.42860251665115356,0.5813117027282715,0.336821049451828,0.5895321369171143,0.25439950823783875,0.6530248522758484,0.5873979330062866,0.6074519753456116,0.5323753356933594,0.5996962785720825,0.6539681553840637,0.6171954274177551,0.7118368744850159,0.7102729082107544,0.6098356246948242,0.6652512550354004,0.5773825645446777,0.6555161476135254,0.6966451406478882,0.6724675893783569,0.743450403213501,0.7686217427253723,0.6477264165878296,0.7223772406578064,0.6253396272659302,0.7029406428337097,0.7089197635650635,0.7122808694839478,0.744235634803772,0
0.6829492449760437,0.9409302473068237,0.6050456762313843,0.9038597345352173,0.534723162651062,0.8047939538955688,0.5396077036857605,0.7102155685424805,0.5860847234725952,0.645321786403656,0.5435467958450317,0.599338710308075,0.5008811950683594,0.46143466234207153,0.4769974946975708,0.3797498643398285,0.4609147906303406,0.3089469373226166,0.6065287590026855,0.582951009273529,0.6007019281387329,0.412985622882843,0.6003336310386658,0.3105514645576477,0.6024617552757263,0.22497835755348206,0.6660831570625305,0.6101438999176025,0.6140049695968628,0.5696578621864319,0.5939856767654419,0.6629707217216492,0.595704197883606,0.7307060956954956,0.711104154586792,0.6634206771850586,0.6422497034072876,0.6790236234664917,0.5989557504653931,0.7410705089569092,0.5771098136901855,0.786888837814331,1
0.6840806007385254,0.941753625869751,0.6079514622688293,0.9050445556640625,0.5374465584754944,0.8037190437316895,0.5390874147415161,0.7069560289382935,0.5871174335479736,0.6435359120368958,0.5496575832366943,0.6001394987106323,0.5091786980628967,0.459329754114151,0.4856152832508087,0.3757881224155426,0.46902668476104736,0.30326321721076965,0.6123304963111877,0.5848821997642517,0.6054007411003113,0.4146829843521118,0.6059988737106323,0.31403017044067383,0.608575165271759,0.2305697500705719,0.6713255643844604,0.6122279763221741,0.6182437539100647,0.5661801695823669,0.5983256101608276,0.6629389524459839,0.5995794534683228,0.7347627282142639,0.7154524922370911,0.6658607721328735,0.6451103687286377,0.674756646156311,0.60039222240448,0.7374482750892639,0.5767367482185364,0.7850204706192017,1
0.6820645928382874,0.941352367401123,0.605437695980072,0.901494026184082,0.5368316173553467,0.8017435669898987,0.5385481119155884,0.707331657409668,0.5822409987449646,0.6439478993415833,0.5497617721557617,0.597328245639801,0.5090740919113159,0.4589386284351349,0.48497048020362854,0.3754894733428955,0.46883946657180786,0.3035322427749634,0.6111577749252319,0.5838168859481812,0.6036505699157715,0.41434261202812195,0.6023393869400024,0.3121691048145294,0.6044570803642273,0.2273457646369934,0.6700329184532166,0.6122393608093262,0.6169897317886353,0.5679388642311096,0.5938839912414551,0.661959707736969,0.5933540463447571,0.7333466410636902,0.7153090834617615,0.6666144132614136,0.6449481248855591,0.6751322150230408,0.6004034876823425,0.7348769307136536,0.5778761506080627,0.7808375954627991,1
0.6819517612457275,0.9421855211257935,0.604641854763031,0.9026329517364502,0.5361254215240479,0.8016930818557739,0.5379779934883118,0.7055229544639587,0.5834031701087952,0.6447091102600098,0.5505114793777466,0.5985040068626404,0.5101211071014404,0.46082356572151184,0.48595181107521057,0.37809327244758606,0.46930646896362305,0.3063165843486786,0.6122815608978271,0.584303617477417,0.6052085757255554,0.41391754150390625,0.6040875315666199,0.3122745156288147,0.6060255765914917,0.22753143310546875,0.6714576482772827,0.612823486328125,0.6176798343658447,0.5680966377258301,0.5944808125495911,0.6623750925064087,0.5939145088195801,0.7336648106575012,0.7165372371673584,0.6679396033287048,0.6462916135787964,0.6726799011230469,0.6020537614822388,0.7329422235488892,0.5798184275627136,0.7800594568252563,1
0.6875104904174805,0.9376993179321289,0.6086307168006897,0.8994737267494202,0.5407422184944153,0.799931526184082,0.5415323376655579,0.7033751606941223,0.588066816329956,0.6404374837875366,0.5516462326049805,0.5976816415786743,0.5127630233764648,0.4580024480819702,0.4892585575580597,0.3754749000072479,0.47364217042922974,0.303832471370697,0.6130896806716919,0.5831289291381836,0.6061375737190247,0.4153743088245392,0.6074195504188538,0.3118579089641571,0.6119905710220337,0.22529307007789612,0.6718593239784241,0.6103289127349854,0.6196058392524719,0.5698868632316589,0.5998283624649048,0.6606067419052124,0.6017628312110901,0.7288295030593872,0.71692955493927,0.661902904510498,0.6489654183387756,0.6735553741455078,0.6050570011138916,0.7312465310096741,0.5826960802078247,0.7752829194068909,1
0.7167539596557617,0.96800297498703,0.6298673152923584,0.9216897487640381,0.5751587152481079,0.8165016174316406,0.6177305579185486,0.7204847931861877,0.6759580373764038,0.6392134428024292,0.5652683973312378,0.5612209439277649,0.5030466318130493,0.42107540369033813,0.46805018186569214,0.32797175645828247,0.43936535716056824,0.24280238151550293,0.6405929923057556,0.5281850099563599,0.6201590895652771,0.35605815052986145,0.6151663661003113,0.24823126196861267,0.609870433807373,0.15733754634857178,0.7076689600944519,0.5533453822135925,0.7276829481124878,0.40045082569122314,0.7368387579917908,0.2958766520023346,0.7425991296768188,0.19874748587608337,0.7691700458526611,0.6249872446060181,0.7501083612442017,0.5564956665039062,0.7253878116607666,0.6328781247138977,0.7058582305908203,0.7106896638870239,2
