0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0.7048704028129578,0.7025924921035767,0.6035234928131104,0.6562572717666626,0.5235521793365479,0.5560928583145142,0.48780256509780884,0.4489682614803314,0.518683671951294,0.36880093812942505,0.5845984816551208,0.3931478261947632,0.5525081157684326,0.3271254599094391,0.5580118894577026,0.4290659427642822,0.578412652015686,0.4822674095630646,0.6434306502342224,0.3886283040046692,0.6079013347625732,0.33478057384490967,0.6113556027412415,0.4641611874103546,0.6341081261634827,0.4931536614894867,0.7035993933677673,0.40477630496025085,0.6704145669937134,0.3634236752986908,0.6660438776016235,0.48485705256462097,0.685883104801178,0.5069855451583862,0.7676377892494202,0.43767428398132324,0.7288206815719604,0.41551536321640015,0.7144788503646851,0.4970649480819702,0.7279186844825745,0.5133048892021179,0
0.704533576965332,0.7025245428085327,0.6024054288864136,0.6551765203475952,0.5240152478218079,0.5548335313796997,0.4880809187889099,0.4485136568546295,0.5160919427871704,0.36993569135665894,0.5854222774505615,0.39495325088500977,0.5547975897789001,0.32530802488327026,0.5584822297096252,0.42306995391845703,0.578197181224823,0.48148712515830994,0.6437497735023499,0.3906695544719696,0.6100651025772095,0.3321080207824707,0.6113511919975281,0.4607522189617157,0.6340274810791016,0.49399489164352417,0.7034446597099304,0.4075581431388855,0.6714975833892822,0.36295562982559204,0.6659319400787354,0.4826699495315552,0.6860550045967102,0.5074154138565063,0.7662956714630127,0.44153469800949097,0.7284488081932068,0.41907626390457153,0.7144164443016052,0.4955783486366272,0.7293205261230469,0.5105653405189514,0
0.7037965655326843,0.7029309272766113,0.6019023656845093,0.654636025428772,0.5233057141304016,0.554590106010437,0.4880542755126953,0.4486915171146393,0.5169236063957214,0.37021172046661377,0.5848329067230225,0.3959153890609741,0.5545655488967896,0.32603368163108826,0.5582036972045898,0.423613041639328,0.5773681998252869,0.4818638563156128,0.643240213394165,0.3919561207294464,0.6093382239341736,0.33251336216926575,0.6108159422874451,0.4606627821922302,0.6329349279403687,0.49413618445396423,0.7032475471496582,0.40836799144744873,0.6712495684623718,0.36258408427238464,0.6660893559455872,0.4820273220539093,0.6856049299240112,0.5072041153907776,0.7664435505867004,0.44196662306785583,0.7288718819618225,0.4176870286464691,0.7147510647773743,0.4948401153087616,0.728882372379303,0.5109584927558899,0
0.7175796031951904,0.7063573598861694,0.6146711111068726,0.6587772369384766,0.5339003801345825,0.5585782527923584,0.4964228868484497,0.45344090461730957,0.5232422947883606,0.3721902668476105,0.5929758548736572,0.39988261461257935,0.5640556812286377,0.3302563428878784,0.567855715751648,0.4272730350494385,0.586777925491333,0.4847203195095062,0.6518570184707642,0.39470428228378296,0.6175537109375,0.33550071716308594,0.6208592653274536,0.46223267912864685,0.6444689035415649,0.4915580153465271,0.7129552960395813,0.4092104136943817,0.6805939078330994,0.3669482171535492,0.6767818927764893,0.4873546063899994,0.6965427994728088,0.5077985525131226,0.777911365032196,0.44022873044013977,0.7394938468933105,0.42126360535621643,0.7266991138458252,0.5011078715324402,0.7421711683273315,0.5127158164978027,0
0.7171261310577393,0.7049267292022705,0.6146211624145508,0.6568222641944885,0.5348700881004333,0.5582506656646729,0.49747222661972046,0.4511219561100006,0.5253402590751648,0.3731786906719208,0.5937036275863647,0.3980153501033783,0.5636140704154968,0.32938152551651,0.5679683685302734,0.4271436333656311,0.587449312210083,0.4828663170337677,0.6526509523391724,0.3925729990005493,0.6193621754646301,0.33804526925086975,0.6214803457260132,0.4661025404930115,0.6433128714561462,0.49446892738342285,0.7132446765899658,0.40840521454811096,0.6820874810218811,0.3680882751941681,0.6779701709747314,0.4872957170009613,0.6972551345825195,0.5081487894058228,0.7772535681724548,0.4412446916103363,0.7401008009910583,0.4248667061328888,0.7271361947059631,0.5015453100204468,0.7418155670166016,0.5127426981925964,0
0.7703973054885864,0.8656632900238037,0.6769090294837952,0.8209829330444336,0.6121789216995239,0.699600100517273,0.6229145526885986,0.5885788202285767,0.6638661623001099,0.513878583908081,0.6086230874061584,0.5292556285858154,0.5488978624343872,0.38729801774024963,0.5195418000221252,0.3063749372959137,0.49892380833625793,0.2340979278087616,0.6684662103652954,0.5045994520187378,0.6537250876426697,0.32068899273872375,0.6508132219314575,0.2091156244277954,0.6541675329208374,0.12127789855003357,0.7276604175567627,0.5254048705101013,0.6821144819259644,0.4516426622867584,0.6547341346740723,0.558571457862854,0.6450672149658203,0.6356406807899475,0.7789900302886963,0.5696779489517212,0.7288512587547302,0.5333532094955444,0.6866289973258972,0.597503662109375,0.6583914160728455,0.6500941514968872,1
0.7697281837463379,0.8637615442276001,0.6764294505119324,0.8197493553161621,0.6128596067428589,0.6996841430664062,0.62444669008255,0.5900461077690125,0.6645423173904419,0.5149736404418945,0.6073671579360962,0.5273142457008362,0.5484353303909302,0.3873286247253418,0.5193774104118347,0.3081977367401123,0.49909958243370056,0.23770016431808472,0.6678106784820557,0.501322329044342,0.6531664729118347,0.31927675008773804,0.6499895453453064,0.20854130387306213,0.6530783772468567,0.12113463878631592,0.7274636626243591,0.5217859148979187,0.6800308227539062,0.4516342282295227,0.6540778279304504,0.5582963228225708,0.6456602215766907,0.6335520148277283,0.7789188027381897,0.5667795538902283,0.7275577187538147,0.5360515117645264,0.6863690614700317,0.6009414792060852,0.6593171954154968,0.6520259976387024,1
0.7703506946563721,0.8639500737190247,0.6782761812210083,0.8163170218467712,0.6127017140388489,0.6984716057777405,0.6237534284591675,0.5878312587738037,0.6668525338172913,0.5128212571144104,0.6102913618087769,0.5255643129348755,0.5517786741256714,0.387905478477478,0.5221778750419617,0.30891793966293335,0.5002264380455017,0.23751091957092285,0.6693633198738098,0.5024659633636475,0.6552804112434387,0.31789785623550415,0.6526942849159241,0.20798182487487793,0.6558797955513,0.11951673030853271,0.7286490797996521,0.5252551436424255,0.6865487694740295,0.4522732198238373,0.6601237058639526,0.5588098764419556,0.6506417989730835,0.635460615158081,0.7809866666793823,0.5725196599960327,0.7335958480834961,0.5322573184967041,0.6903473138809204,0.5945079922676086,0.6606451869010925,0.6469973921775818,1
0.772857666015625,0.8634066581726074,0.6819506287574768,0.820507287979126,0.6124865412712097,0.703401505947113,0.6194417476654053,0.5933492183685303,0.6682477593421936,0.5261598825454712,0.6122162938117981,0.5259143710136414,0.5517997741699219,0.38759762048721313,0.5212623476982117,0.30891913175582886,0.49850523471832275,0.23914211988449097,0.6715657711029053,0.5021060705184937,0.6571750044822693,0.3181918263435364,0.6546871662139893,0.20723477005958557,0.6573792695999146,0.11978161334991455,0.7308135032653809,0.5240197777748108,0.6856693029403687,0.4556860327720642,0.6603554487228394,0.557473361492157,0.6523305177688599,0.6325688362121582,0.7826328873634338,0.5702722072601318,0.7348248362541199,0.5376806259155273,0.6908990144729614,0.5949302911758423,0.6607360243797302,0.6431429386138916,1
0.7739192247390747,0.8644781112670898,0.681647002696991,0.8211511969566345,0.613460123538971,0.704075813293457,0.6202123761177063,0.5941012501716614,0.6668732166290283,0.5255400538444519,0.6121056079864502,0.5280872583389282,0.5516824722290039,0.38921791315078735,0.521086573600769,0.3099534213542938,0.4986393451690674,0.23961234092712402,0.6714794039726257,0.5035200119018555,0.6568180322647095,0.3194989562034607,0.6540371179580688,0.20796090364456177,0.656855046749115,0.1204865574836731,0.7308673858642578,0.5248407125473022,0.6854456067085266,0.45730721950531006,0.6593331694602966,0.5607860684394836,0.6506520509719849,0.636884868144989,0.7824937701225281,0.570424497127533,0.7350646257400513,0.5372357368469238,0.6911007165908813,0.5948532819747925,0.6607004404067993,0.6434199213981628,1
0.729730486869812,0.8989450931549072,0.6140617728233337,0.8578274250030518,0.5054061412811279,0.7750304341316223,0.4171893000602722,0.7315584421157837,0.3432038426399231,0.730237603187561,0.5599413514137268,0.5361315011978149,0.5122091770172119,0.41411125659942627,0.48438042402267456,0.3420465588569641,0.46417921781539917,0.28210535645484924,0.6246284246444702,0.49995386600494385,0.6051771640777588,0.3478819727897644,0.5972393155097961,0.25671908259391785,0.593681275844574,0.18383535742759705,0.6918835639953613,0.5032590627670288,0.7111796140670776,0.35037490725517273,0.7284649014472961,0.25908440351486206,0.7424270510673523,0.18450766801834106,0.7532914876937866,0.5408356189727783,0.801296055316925,0.4377031922340393,0.8345995545387268,0.3710405230522156,0.8621903657913208,0.3113834857940674,2
0.7272602915763855,0.9002373814582825,0.6137916445732117,0.8598699569702148,0.5049296617507935,0.7743911743164062,0.4168792963027954,0.7311578392982483,0.3436225652694702,0.7310439348220825,0.5598300695419312,0.5385102033615112,0.5125554800033569,0.41580039262771606,0.48488011956214905,0.3439490795135498,0.4643591046333313,0.2829435169696808,0.6243973970413208,0.5014104247093201,0.6048990488052368,0.34927070140838623,0.597143292427063,0.25731927156448364,0.5937240123748779,0.18374744057655334,0.6914929151535034,0.5046408772468567,0.711147665977478,0.3511557877063751,0.7289801836013794,0.2597155272960663,0.7430208325386047,0.18403878808021545,0.7530310750007629,0.5430247783660889,0.8015068769454956,0.43977171182632446,0.835170567035675,0.37228649854660034,0.8623759746551514,0.31154975295066833,2
